date,weekday,home_team,home_score,away_team,away_score,attendance,overtime,remarks
1993-12-18T00:00:00,Saturday,Detroit Pistons,98,Cleveland Cavaliers,92,14890.0,OT,
1993-12-18T00:00:00,Saturday,Chicago Bulls,102,San Antonio Spurs,90,14890.0,,
1993-12-18T00:00:00,Saturday,Atlanta Hawks,102,Denver Nuggets,96,14890.0,,
1993-12-18T00:00:00,Saturday,Houston Rockets,104,Dallas Mavericks,93,14890.0,,
1993-12-19T00:00:00,Sunday,Cleveland Cavaliers,122,Los Angeles Lakers,92,14890.0,,
1993-12-19T00:00:00,Sunday,Portland Trail Blazers,93,Milwaukee Bucks,81,14890.0,,
1993-12-19T00:00:00,Sunday,Sacramento Kings,91,Orlando Magic,97,14890.0,,
1993-12-20T00:00:00,Monday,Phoenix Suns,102,Indiana Pacers,94,14890.0,,
1993-12-20T00:00:00,Monday,Philadelphia 76ers,121,Detroit Pistons,92,14890.0,,
1993-12-20T00:00:00,Monday,New York Knicks,101,Dallas Mavericks,92,14890.0,,
1993-12-20T00:00:00,Monday,Chicago Bulls,109,Charlotte Hornets,97,14890.0,,
1993-12-20T00:00:00,Monday,Los Angeles Clippers,92,Milwaukee Bucks,105,14890.0,,
1993-12-20T00:00:00,Monday,Minnesota Timberwolves,84,Washington Bullets,99,14890.0,,
1993-12-21T00:00:00,Tuesday,San Antonio Spurs,88,Houston Rockets,90,14890.0,,
1993-12-21T00:00:00,Tuesday,Seattle SuperSonics,91,Indiana Pacers,88,14890.0,,
1993-12-21T00:00:00,Tuesday,Orlando Magic,102,Los Angeles Lakers,109,14890.0,,
1993-12-21T00:00:00,Tuesday,Golden State Warriors,98,Portland Trail Blazers,100,14890.0,,
1993-12-21T00:00:00,Tuesday,New Jersey Nets,85,New York Knicks,81,14890.0,,
1993-12-21T00:00:00,Tuesday,Denver Nuggets,121,Phoenix Suns,95,14890.0,,
1993-12-21T00:00:00,Tuesday,Detroit Pistons,97,Charlotte Hornets,108,14890.0,,
1993-12-21T00:00:00,Tuesday,Cleveland Cavaliers,112,Utah Jazz,97,14890.0,,
1993-12-22T00:00:00,Wednesday,Boston Celtics,103,Atlanta Hawks,108,14890.0,,
1993-12-22T00:00:00,Wednesday,Chicago Bulls,106,Minnesota Timberwolves,98,14890.0,,
1993-12-22T00:00:00,Wednesday,Los Angeles Clippers,109,Washington Bullets,92,14890.0,,
1993-12-22T00:00:00,Wednesday,Milwaukee Bucks,96,Dallas Mavericks,86,14890.0,,
1993-12-22T00:00:00,Wednesday,Philadelphia 76ers,90,Miami Heat,98,14890.0,,
1993-12-23T00:00:00,Thursday,Miami Heat,109,Los Angeles Lakers,92,14890.0,,
1993-12-23T00:00:00,Thursday,Sacramento Kings,114,Washington Bullets,88,14890.0,,
1993-12-23T00:00:00,Thursday,San Antonio Spurs,88,Utah Jazz,96,14890.0,,
1993-12-23T00:00:00,Thursday,Seattle SuperSonics,86,Phoenix Suns,87,14890.0,,
1993-12-23T00:00:00,Thursday,Portland Trail Blazers,108,Indiana Pacers,96,14890.0,,
1993-12-23T00:00:00,Thursday,Orlando Magic,122,New Jersey Nets,112,14890.0,,
1993-12-23T00:00:00,Thursday,New York Knicks,84,Atlanta Hawks,75,14890.0,,
1993-12-23T00:00:00,Thursday,Houston Rockets,93,Denver Nuggets,106,14890.0,,
1993-12-23T00:00:00,Thursday,Golden State Warriors,141,Los Angeles Clippers,95,14890.0,,
1993-12-23T00:00:00,Thursday,Detroit Pistons,72,Chicago Bulls,81,14890.0,,
1993-12-23T00:00:00,Thursday,Cleveland Cavaliers,107,Milwaukee Bucks,88,14890.0,,
1993-12-23T00:00:00,Thursday,Charlotte Hornets,118,Boston Celtics,100,14890.0,,
1993-12-23T00:00:00,Thursday,Minnesota Timberwolves,89,Dallas Mavericks,93,14890.0,,
1993-12-25T00:00:00,Saturday,Phoenix Suns,111,Houston Rockets,91,14890.0,,
1993-12-25T00:00:00,Saturday,Chicago Bulls,95,Orlando Magic,93,14890.0,,
1993-12-26T00:00:00,Sunday,San Antonio Spurs,99,Boston Celtics,85,14890.0,,
1993-12-26T00:00:00,Sunday,Cleveland Cavaliers,107,Indiana Pacers,103,14890.0,OT,
1993-12-26T00:00:00,Sunday,Denver Nuggets,100,Minnesota Timberwolves,97,14890.0,,
1993-12-26T00:00:00,Sunday,Portland Trail Blazers,106,Golden State Warriors,108,14890.0,OT,
1993-12-26T00:00:00,Sunday,Los Angeles Lakers,93,Houston Rockets,118,14890.0,,
1993-12-26T00:00:00,Sunday,New Jersey Nets,91,Atlanta Hawks,87,14890.0,,
1993-12-26T00:00:00,Sunday,Miami Heat,109,Sacramento Kings,95,14890.0,,
1993-12-27T00:00:00,Monday,Los Angeles Clippers,96,Philadelphia 76ers,86,14890.0,,
1993-12-27T00:00:00,Monday,Milwaukee Bucks,87,Washington Bullets,96,14890.0,,
1993-12-27T00:00:00,Monday,Orlando Magic,122,Sacramento Kings,110,14890.0,,
1993-12-27T00:00:00,Monday,Phoenix Suns,118,Boston Celtics,102,14890.0,,
1993-12-27T00:00:00,Monday,Utah Jazz,97,Minnesota Timberwolves,93,14890.0,,
1993-12-27T00:00:00,Monday,Charlotte Hornets,109,Detroit Pistons,94,14890.0,,
1993-12-28T00:00:00,Tuesday,Atlanta Hawks,119,Detroit Pistons,101,14890.0,,
1993-12-28T00:00:00,Tuesday,Dallas Mavericks,85,Denver Nuggets,97,14890.0,,
1993-12-28T00:00:00,Tuesday,Golden State Warriors,90,Philadelphia 76ers,107,14890.0,,
1993-12-28T00:00:00,Tuesday,Miami Heat,76,San Antonio Spurs,84,14890.0,,
1993-12-28T00:00:00,Tuesday,Cleveland Cavaliers,127,Charlotte Hornets,115,14890.0,OT,
1993-12-28T00:00:00,Tuesday,Seattle SuperSonics,112,Houston Rockets,97,14890.0,,
1993-12-28T00:00:00,Tuesday,New York Knicks,95,New Jersey Nets,97,14890.0,,
1993-12-29T00:00:00,Wednesday,Portland Trail Blazers,114,Los Angeles Clippers,98,14890.0,,
1993-12-29T00:00:00,Wednesday,Washington Bullets,97,Sacramento Kings,103,14890.0,,
1993-12-29T00:00:00,Wednesday,Los Angeles Lakers,92,Seattle SuperSonics,99,14890.0,,
1993-12-29T00:00:00,Wednesday,Chicago Bulls,94,New Jersey Nets,86,14890.0,,
1993-12-29T00:00:00,Wednesday,Orlando Magic,90,Atlanta Hawks,92,14890.0,,
1993-12-29T00:00:00,Wednesday,Utah Jazz,110,Boston Celtics,107,14890.0,OT,
1993-12-30T00:00:00,Thursday,Charlotte Hornets,115,Chicago Bulls,95,14890.0,,
1993-12-30T00:00:00,Thursday,Denver Nuggets,101,Golden State Warriors,96,14890.0,,
1993-12-30T00:00:00,Thursday,Detroit Pistons,91,Sacramento Kings,97,14890.0,,
1993-12-30T00:00:00,Thursday,Indiana Pacers,82,San Antonio Spurs,107,14890.0,,
1993-12-30T00:00:00,Thursday,Los Angeles Clippers,111,Boston Celtics,119,14890.0,,
1993-12-30T00:00:00,Thursday,Miami Heat,100,Orlando Magic,108,14890.0,,
1993-12-30T00:00:00,Thursday,Milwaukee Bucks,105,Cleveland Cavaliers,103,14890.0,,
1993-12-30T00:00:00,Thursday,Minnesota Timberwolves,104,Houston Rockets,110,14890.0,,
1993-12-30T00:00:00,Thursday,New York Knicks,102,Washington Bullets,84,14890.0,,
1993-12-30T00:00:00,Thursday,Phoenix Suns,119,Philadelphia 76ers,107,14890.0,,
1994-01-02T00:00:00,Sunday,Denver Nuggets,80,Philadelphia 76ers,96,14890.0,,
1994-01-02T00:00:00,Sunday,Detroit Pistons,85,Miami Heat,93,14890.0,,
1994-01-02T00:00:00,Sunday,New York Knicks,123,Charlotte Hornets,124,14890.0,OT,
1994-01-02T00:00:00,Sunday,Portland Trail Blazers,90,Utah Jazz,92,14890.0,,
1994-01-02T00:00:00,Sunday,Boston Celtics,97,New Jersey Nets,101,14890.0,,
1994-01-02T00:00:00,Sunday,Sacramento Kings,119,Dallas Mavericks,116,14890.0,,
1994-01-02T00:00:00,Sunday,San Antonio Spurs,94,Los Angeles Lakers,92,14890.0,,
1994-01-03T00:00:00,Monday,Utah Jazz,115,Dallas Mavericks,85,14890.0,,
1994-01-04T00:00:00,Tuesday,Golden State Warriors,115,Sacramento Kings,112,14890.0,,
1994-01-04T00:00:00,Tuesday,Houston Rockets,106,Portland Trail Blazers,95,14890.0,,
1994-01-04T00:00:00,Tuesday,Denver Nuggets,118,Los Angeles Lakers,119,14890.0,,
1994-01-04T00:00:00,Tuesday,Chicago Bulls,97,Detroit Pistons,91,14890.0,,
1994-01-04T00:00:00,Tuesday,Atlanta Hawks,133,Charlotte Hornets,94,14890.0,,
1994-01-04T00:00:00,Tuesday,Indiana Pacers,104,Cleveland Cavaliers,99,14890.0,,
1994-01-04T00:00:00,Tuesday,Miami Heat,100,New Jersey Nets,83,14890.0,,
1994-01-04T00:00:00,Tuesday,San Antonio Spurs,107,Philadelphia 76ers,84,14890.0,,
1994-01-04T00:00:00,Tuesday,New York Knicks,100,Orlando Magic,95,14890.0,,
1994-01-04T00:00:00,Tuesday,Phoenix Suns,106,Seattle SuperSonics,112,14890.0,,
1994-01-05T00:00:00,Wednesday,Dallas Mavericks,102,Houston Rockets,114,14890.0,,
1994-01-05T00:00:00,Wednesday,Sacramento Kings,106,Los Angeles Lakers,98,14890.0,,
1994-01-05T00:00:00,Wednesday,Los Angeles Clippers,98,Seattle SuperSonics,106,14890.0,,
1994-01-05T00:00:00,Wednesday,Cleveland Cavaliers,96,Boston Celtics,101,14890.0,,
1994-01-05T00:00:00,Wednesday,Minnesota Timberwolves,109,Denver Nuggets,95,14890.0,,
1994-01-05T00:00:00,Wednesday,New Jersey Nets,91,Milwaukee Bucks,100,14890.0,,
1994-01-05T00:00:00,Wednesday,Orlando Magic,105,Chicago Bulls,90,14890.0,,
1994-01-05T00:00:00,Wednesday,Utah Jazz,91,Phoenix Suns,107,14890.0,,
1994-01-05T00:00:00,Wednesday,Washington Bullets,97,Indiana Pacers,95,14890.0,,
1994-01-06T00:00:00,Thursday,Milwaukee Bucks,86,New York Knicks,92,14890.0,,
1994-01-06T00:00:00,Thursday,Golden State Warriors,102,San Antonio Spurs,98,14890.0,,
1994-01-06T00:00:00,Thursday,Charlotte Hornets,110,Portland Trail Blazers,116,14890.0,,
1994-01-07T00:00:00,Friday,Dallas Mavericks,93,Philadelphia 76ers,103,14890.0,,
1994-01-07T00:00:00,Friday,Denver Nuggets,76,San Antonio Spurs,84,14890.0,,
1994-01-07T00:00:00,Friday,Los Angeles Lakers,111,Los Angeles Clippers,108,14890.0,,
1994-01-07T00:00:00,Friday,Washington Bullets,92,Chicago Bulls,99,14890.0,,
1994-01-07T00:00:00,Friday,Utah Jazz,104,Miami Heat,110,14890.0,,
1994-01-07T00:00:00,Friday,Minnesota Timberwolves,103,Phoenix Suns,110,14890.0,,
1994-01-07T00:00:00,Friday,Boston Celtics,85,Cleveland Cavaliers,99,14890.0,,
1994-01-07T00:00:00,Friday,Atlanta Hawks,100,Portland Trail Blazers,85,14890.0,,
1994-01-07T00:00:00,Friday,Seattle SuperSonics,102,Sacramento Kings,93,14890.0,,
1994-01-08T00:00:00,Saturday,Charlotte Hornets,102,New York Knicks,99,14890.0,,
1994-01-08T00:00:00,Saturday,Atlanta Hawks,102,Cleveland Cavaliers,89,14890.0,,
1994-01-08T00:00:00,Saturday,Chicago Bulls,100,Dallas Mavericks,81,14890.0,,
1994-01-08T00:00:00,Saturday,Denver Nuggets,104,Sacramento Kings,98,14890.0,,
1994-01-08T00:00:00,Saturday,Detroit Pistons,92,Indiana Pacers,101,14890.0,,
1994-01-08T00:00:00,Saturday,Houston Rockets,100,Philadelphia 76ers,93,14890.0,,
1994-01-08T00:00:00,Saturday,Los Angeles Clippers,90,Miami Heat,109,14890.0,,
1994-01-08T00:00:00,Saturday,Orlando Magic,112,Washington Bullets,101,14890.0,,
1994-01-08T00:00:00,Saturday,Seattle SuperSonics,108,Utah Jazz,87,14890.0,,
1994-01-08T00:00:00,Saturday,Minnesota Timberwolves,108,Boston Celtics,90,14890.0,,
1994-01-08T00:00:00,Saturday,Milwaukee Bucks,87,New Jersey Nets,90,14890.0,,
1994-01-09T00:00:00,Sunday,Los Angeles Lakers,89,San Antonio Spurs,95,14890.0,,
1994-01-09T00:00:00,Sunday,New York Knicks,99,Portland Trail Blazers,85,14890.0,,
1994-01-09T00:00:00,Sunday,Phoenix Suns,122,Golden State Warriors,107,14890.0,,
1994-01-10T00:00:00,Monday,Orlando Magic,115,Houston Rockets,100,14890.0,,
1994-01-10T00:00:00,Monday,Philadelphia 76ers,99,Boston Celtics,94,14890.0,,
1994-01-11T00:00:00,Tuesday,Detroit Pistons,86,Denver Nuggets,94,14890.0,,
1994-01-11T00:00:00,Tuesday,San Antonio Spurs,108,Minnesota Timberwolves,98,14890.0,,
1994-01-11T00:00:00,Tuesday,Sacramento Kings,103,Miami Heat,95,14890.0,,
1994-01-11T00:00:00,Tuesday,Portland Trail Blazers,108,Seattle SuperSonics,99,14890.0,,
1994-01-11T00:00:00,Tuesday,Phoenix Suns,93,Charlotte Hornets,95,14890.0,,
1994-01-11T00:00:00,Tuesday,New York Knicks,98,Los Angeles Clippers,77,14890.0,,
1994-01-11T00:00:00,Tuesday,Los Angeles Lakers,117,Golden State Warriors,122,14890.0,,
1994-01-11T00:00:00,Tuesday,Milwaukee Bucks,76,Indiana Pacers,82,14890.0,,
1994-01-11T00:00:00,Tuesday,New Jersey Nets,100,Washington Bullets,115,14890.0,,
1994-01-12T00:00:00,Wednesday,Atlanta Hawks,92,Chicago Bulls,81,14890.0,,
1994-01-12T00:00:00,Wednesday,Dallas Mavericks,85,Minnesota Timberwolves,103,14890.0,,
1994-01-12T00:00:00,Wednesday,Golden State Warriors,100,Miami Heat,92,14890.0,,
1994-01-12T00:00:00,Wednesday,Boston Celtics,84,Houston Rockets,94,14890.0,,
1994-01-12T00:00:00,Wednesday,Philadelphia 76ers,117,Los Angeles Clippers,98,14890.0,,
1994-01-12T00:00:00,Wednesday,Orlando Magic,109,Cleveland Cavaliers,118,14890.0,,
1994-01-12T00:00:00,Wednesday,Indiana Pacers,107,Denver Nuggets,96,14890.0,,
1994-01-13T00:00:00,Thursday,Detroit Pistons,80,New York Knicks,94,14890.0,,
1994-01-13T00:00:00,Thursday,Milwaukee Bucks,83,Utah Jazz,101,14890.0,,
1994-01-13T00:00:00,Thursday,Cleveland Cavaliers,104,New Jersey Nets,93,14890.0,,
1994-01-13T00:00:00,Thursday,Sacramento Kings,115,Charlotte Hornets,104,14890.0,,
1994-01-13T00:00:00,Thursday,Washington Bullets,120,Houston Rockets,102,14890.0,,
1994-01-13T00:00:00,Thursday,San Antonio Spurs,107,Phoenix Suns,88,14890.0,,
1994-01-14T00:00:00,Friday,Minnesota Timberwolves,96,Orlando Magic,92,14890.0,,
1994-01-14T00:00:00,Friday,Chicago Bulls,107,Utah Jazz,91,14890.0,,
1994-01-14T00:00:00,Friday,New Jersey Nets,103,Denver Nuggets,96,14890.0,,
1994-01-14T00:00:00,Friday,Philadelphia 76ers,104,Indiana Pacers,102,14890.0,OT,
1994-01-14T00:00:00,Friday,Portland Trail Blazers,115,Miami Heat,110,14890.0,,
1994-01-14T00:00:00,Friday,Atlanta Hawks,113,Dallas Mavericks,96,14890.0,,
1994-01-14T00:00:00,Friday,Golden State Warriors,121,Seattle SuperSonics,100,14890.0,,
1994-01-14T00:00:00,Friday,Boston Celtics,95,Los Angeles Clippers,102,14890.0,,
1994-01-14T00:00:00,Friday,Los Angeles Lakers,122,Charlotte Hornets,130,14890.0,,
1994-01-15T00:00:00,Saturday,Washington Bullets,118,Los Angeles Clippers,109,14890.0,,
1994-01-15T00:00:00,Saturday,Indiana Pacers,94,Atlanta Hawks,91,14890.0,,
1994-01-15T00:00:00,Saturday,Milwaukee Bucks,105,Orlando Magic,113,14890.0,,
1994-01-15T00:00:00,Saturday,New York Knicks,97,Detroit Pistons,88,14890.0,,
1994-01-15T00:00:00,Saturday,Sacramento Kings,103,Phoenix Suns,119,14890.0,,
1994-01-15T00:00:00,Saturday,Seattle SuperSonics,97,Miami Heat,78,14890.0,,
1994-01-15T00:00:00,Saturday,Dallas Mavericks,87,San Antonio Spurs,104,14890.0,,
1994-01-15T00:00:00,Saturday,Chicago Bulls,82,Houston Rockets,76,14890.0,,
1994-01-15T00:00:00,Saturday,Cleveland Cavaliers,110,Philadelphia 76ers,67,14890.0,,
1994-01-16T00:00:00,Sunday,Boston Celtics,105,Denver Nuggets,100,14890.0,,
1994-01-16T00:00:00,Sunday,New Jersey Nets,99,Utah Jazz,94,14890.0,,
1994-01-16T00:00:00,Sunday,Portland Trail Blazers,106,Charlotte Hornets,101,14890.0,,
1994-01-17T00:00:00,Monday,Atlanta Hawks,102,Milwaukee Bucks,98,14890.0,,
1994-01-17T00:00:00,Monday,Chicago Bulls,121,Philadelphia 76ers,91,14890.0,,
1994-01-17T00:00:00,Monday,Cleveland Cavaliers,114,Orlando Magic,107,14890.0,,
1994-01-17T00:00:00,Monday,Detroit Pistons,94,Utah Jazz,109,14890.0,,
1994-01-17T00:00:00,Monday,Golden State Warriors,104,Phoenix Suns,99,14890.0,,
1994-01-17T00:00:00,Monday,New York Knicks,106,Minnesota Timberwolves,94,14890.0,,
1994-01-17T00:00:00,Monday,Washington Bullets,87,San Antonio Spurs,100,14890.0,,
1994-01-18T00:00:00,Tuesday,Phoenix Suns,113,Dallas Mavericks,103,14890.0,,
1994-01-18T00:00:00,Tuesday,Denver Nuggets,103,Portland Trail Blazers,104,14890.0,OT,
1994-01-18T00:00:00,Tuesday,Houston Rockets,83,Boston Celtics,95,14890.0,,
1994-01-18T00:00:00,Tuesday,Seattle SuperSonics,103,Los Angeles Lakers,88,14890.0,,
1994-01-18T00:00:00,Tuesday,Miami Heat,124,Los Angeles Clippers,126,14890.0,,
1994-01-18T00:00:00,Tuesday,Milwaukee Bucks,123,Detroit Pistons,91,14890.0,,
1994-01-19T00:00:00,Wednesday,Utah Jazz,104,Cleveland Cavaliers,92,14890.0,,
1994-01-19T00:00:00,Wednesday,New Jersey Nets,112,Minnesota Timberwolves,91,14890.0,,
1994-01-19T00:00:00,Wednesday,Orlando Magic,108,Los Angeles Clippers,96,14890.0,,
1994-01-19T00:00:00,Wednesday,Indiana Pacers,109,Miami Heat,92,14890.0,,
1994-01-19T00:00:00,Wednesday,Charlotte Hornets,115,Philadelphia 76ers,103,14890.0,,
1994-01-19T00:00:00,Wednesday,Chicago Bulls,84,Washington Bullets,83,14890.0,,
1994-01-19T00:00:00,Wednesday,Dallas Mavericks,84,Boston Celtics,89,14890.0,,
1994-01-19T00:00:00,Wednesday,Sacramento Kings,95,Seattle SuperSonics,114,14890.0,,
1994-01-19T00:00:00,Wednesday,New York Knicks,120,San Antonio Spurs,108,14890.0,,
1994-01-19T00:00:00,Wednesday,Atlanta Hawks,119,Golden State Warriors,120,14890.0,,
1994-01-20T00:00:00,Thursday,Denver Nuggets,111,Houston Rockets,106,14890.0,2OT,
1994-01-20T00:00:00,Thursday,Los Angeles Lakers,107,Phoenix Suns,102,14890.0,,
1994-01-20T00:00:00,Thursday,Minnesota Timberwolves,93,San Antonio Spurs,83,14890.0,,
1994-01-21T00:00:00,Friday,Utah Jazz,112,Sacramento Kings,83,14890.0,,
1994-01-21T00:00:00,Friday,Orlando Magic,106,New York Knicks,103,14890.0,,
1994-01-21T00:00:00,Friday,Milwaukee Bucks,113,Charlotte Hornets,110,14890.0,,
1994-01-21T00:00:00,Friday,Miami Heat,98,Detroit Pistons,118,14890.0,,
1994-01-21T00:00:00,Friday,Los Angeles Clippers,90,Cleveland Cavaliers,106,14890.0,,"at Inglewood, CA"
1994-01-21T00:00:00,Friday,Dallas Mavericks,87,Seattle SuperSonics,91,14890.0,,
1994-01-21T00:00:00,Friday,Chicago Bulls,96,Indiana Pacers,95,14890.0,,
1994-01-21T00:00:00,Friday,Boston Celtics,124,Golden State Warriors,116,14890.0,,
1994-01-21T00:00:00,Friday,Atlanta Hawks,111,New Jersey Nets,113,14890.0,OT,
1994-01-21T00:00:00,Friday,Portland Trail Blazers,111,Los Angeles Lakers,93,14890.0,,
1994-01-22T00:00:00,Saturday,Houston Rockets,106,Utah Jazz,101,14890.0,,
1994-01-22T00:00:00,Saturday,Washington Bullets,98,Detroit Pistons,93,14890.0,,"at Baltimore, MD"
1994-01-22T00:00:00,Saturday,Denver Nuggets,98,Seattle SuperSonics,91,14890.0,,
1994-01-22T00:00:00,Saturday,New Jersey Nets,124,Golden State Warriors,98,14890.0,,
1994-01-22T00:00:00,Saturday,Charlotte Hornets,91,Milwaukee Bucks,80,14890.0,,
1994-01-22T00:00:00,Saturday,Sacramento Kings,109,Cleveland Cavaliers,119,14890.0,OT,
1994-01-22T00:00:00,Saturday,Indiana Pacers,81,Chicago Bulls,90,14890.0,,
1994-01-22T00:00:00,Saturday,Minnesota Timberwolves,81,Atlanta Hawks,98,14890.0,,
1994-01-22T00:00:00,Saturday,San Antonio Spurs,103,Dallas Mavericks,83,14890.0,,
1994-01-22T00:00:00,Saturday,Philadelphia 76ers,112,Orlando Magic,121,14890.0,,
1994-01-22T00:00:00,Saturday,Phoenix Suns,118,Portland Trail Blazers,117,14890.0,,
1994-01-23T00:00:00,Sunday,Miami Heat,113,Washington Bullets,80,14890.0,,
1994-01-23T00:00:00,Sunday,New York Knicks,92,Philadelphia 76ers,99,14890.0,,
1994-01-24T00:00:00,Monday,Boston Celtics,110,Dallas Mavericks,102,14890.0,,
1994-01-24T00:00:00,Monday,Detroit Pistons,86,Chicago Bulls,92,14890.0,,
1994-01-24T00:00:00,Monday,Indiana Pacers,88,Milwaukee Bucks,96,14890.0,,
1994-01-24T00:00:00,Monday,Utah Jazz,95,Seattle SuperSonics,90,14890.0,,
1994-01-25T00:00:00,Tuesday,Miami Heat,119,Charlotte Hornets,98,14890.0,,
1994-01-25T00:00:00,Tuesday,Houston Rockets,96,Cleveland Cavaliers,93,14890.0,,
1994-01-25T00:00:00,Tuesday,Milwaukee Bucks,90,Atlanta Hawks,95,14890.0,,
1994-01-25T00:00:00,Tuesday,Seattle SuperSonics,103,Los Angeles Clippers,111,14890.0,,
1994-01-25T00:00:00,Tuesday,New York Knicks,98,Phoenix Suns,96,14890.0,,
1994-01-25T00:00:00,Tuesday,Orlando Magic,112,Washington Bullets,89,14890.0,,
1994-01-25T00:00:00,Tuesday,San Antonio Spurs,107,Sacramento Kings,91,14890.0,,
1994-01-25T00:00:00,Tuesday,Portland Trail Blazers,122,New Jersey Nets,117,14890.0,,
1994-01-26T00:00:00,Wednesday,Atlanta Hawks,116,Phoenix Suns,107,14890.0,,
1994-01-26T00:00:00,Wednesday,Boston Celtics,103,Miami Heat,98,14890.0,,
1994-01-26T00:00:00,Wednesday,Charlotte Hornets,120,Orlando Magic,145,14890.0,,
1994-01-26T00:00:00,Wednesday,Golden State Warriors,108,Detroit Pistons,92,14890.0,,
1994-01-26T00:00:00,Wednesday,Los Angeles Lakers,103,Indiana Pacers,99,14890.0,,
1994-01-26T00:00:00,Wednesday,Minnesota Timberwolves,100,Utah Jazz,98,14890.0,,
1994-01-26T00:00:00,Wednesday,Philadelphia 76ers,104,Dallas Mavericks,90,14890.0,,
1994-01-27T00:00:00,Thursday,Denver Nuggets,113,Indiana Pacers,106,14890.0,,
1994-01-27T00:00:00,Thursday,Cleveland Cavaliers,100,Chicago Bulls,84,14890.0,,
1994-01-27T00:00:00,Thursday,Houston Rockets,113,Sacramento Kings,97,14890.0,,
1994-01-27T00:00:00,Thursday,Washington Bullets,98,Dallas Mavericks,95,14890.0,,
1994-01-27T00:00:00,Thursday,Seattle SuperSonics,102,New Jersey Nets,92,14890.0,,
1994-01-27T00:00:00,Thursday,Los Angeles Clippers,101,New York Knicks,103,14890.0,,"at Anaheim, CA"
1994-01-28T00:00:00,Friday,Los Angeles Lakers,105,Detroit Pistons,97,14890.0,,
1994-01-28T00:00:00,Friday,Orlando Magic,97,Miami Heat,106,14890.0,,
1994-01-28T00:00:00,Friday,Utah Jazz,119,Golden State Warriors,91,14890.0,,
1994-01-28T00:00:00,Friday,Portland Trail Blazers,109,Minnesota Timberwolves,98,14890.0,,
1994-01-28T00:00:00,Friday,Philadelphia 76ers,103,Phoenix Suns,108,14890.0,,
1994-01-28T00:00:00,Friday,Chicago Bulls,113,Milwaukee Bucks,96,14890.0,,
1994-01-28T00:00:00,Friday,Charlotte Hornets,105,Atlanta Hawks,117,14890.0,,
1994-01-29T00:00:00,Saturday,Denver Nuggets,128,Detroit Pistons,110,14890.0,,
1994-01-29T00:00:00,Saturday,Washington Bullets,99,Orlando Magic,103,14890.0,,
1994-01-29T00:00:00,Saturday,Los Angeles Clippers,103,Minnesota Timberwolves,93,14890.0,,
1994-01-29T00:00:00,Saturday,Philadelphia 76ers,94,Milwaukee Bucks,89,14890.0,,
1994-01-29T00:00:00,Saturday,San Antonio Spurs,100,Atlanta Hawks,87,14890.0,,
1994-01-29T00:00:00,Saturday,Golden State Warriors,106,New Jersey Nets,120,14890.0,,
1994-01-29T00:00:00,Saturday,Seattle SuperSonics,92,New York Knicks,106,14890.0,,
1994-01-29T00:00:00,Saturday,Dallas Mavericks,108,Sacramento Kings,101,14890.0,,
1994-01-29T00:00:00,Saturday,Houston Rockets,108,Indiana Pacers,119,14890.0,,
1994-01-29T00:00:00,Saturday,Cleveland Cavaliers,98,Miami Heat,113,14890.0,,
1994-01-30T00:00:00,Sunday,Portland Trail Blazers,93,New York Knicks,103,14890.0,,
1994-01-30T00:00:00,Sunday,Boston Celtics,106,Phoenix Suns,94,14890.0,,
1994-01-31T00:00:00,Monday,Los Angeles Clippers,96,Golden State Warriors,110,14890.0,,
1994-01-31T00:00:00,Monday,Detroit Pistons,103,Cleveland Cavaliers,107,14890.0,,
1994-01-31T00:00:00,Monday,Dallas Mavericks,85,Atlanta Hawks,90,14890.0,,
1994-02-01T00:00:00,Tuesday,New Jersey Nets,104,Seattle SuperSonics,103,17171.0,,
1994-02-01T00:00:00,Tuesday,Milwaukee Bucks,82,Miami Heat,88,17171.0,,
1994-02-01T00:00:00,Tuesday,Utah Jazz,104,Houston Rockets,88,17171.0,,
1994-02-01T00:00:00,Tuesday,Phoenix Suns,108,Los Angeles Clippers,106,17171.0,,
1994-02-01T00:00:00,Tuesday,Sacramento Kings,102,Portland Trail Blazers,97,17171.0,,
1994-02-01T00:00:00,Tuesday,New York Knicks,114,Boston Celtics,79,17171.0,,
1994-02-01T00:00:00,Tuesday,Denver Nuggets,98,Chicago Bulls,118,17171.0,,
1994-02-01T00:00:00,Tuesday,San Antonio Spurs,112,Los Angeles Lakers,97,17171.0,,
1994-02-01T00:00:00,Tuesday,Indiana Pacers,116,Washington Bullets,96,17171.0,,
1994-02-02T00:00:00,Wednesday,Philadelphia 76ers,97,Cleveland Cavaliers,105,17171.0,,
1994-02-02T00:00:00,Wednesday,Washington Bullets,80,New York Knicks,85,17171.0,,
1994-02-02T00:00:00,Wednesday,Boston Celtics,84,Seattle SuperSonics,97,17171.0,,
1994-02-02T00:00:00,Wednesday,Golden State Warriors,97,Denver Nuggets,84,17171.0,,
1994-02-02T00:00:00,Wednesday,Detroit Pistons,104,Milwaukee Bucks,90,17171.0,,
1994-02-02T00:00:00,Wednesday,Minnesota Timberwolves,88,Dallas Mavericks,92,17171.0,,
1994-02-02T00:00:00,Wednesday,Charlotte Hornets,112,Indiana Pacers,124,17171.0,,
1994-02-02T00:00:00,Wednesday,Atlanta Hawks,118,Orlando Magic,99,17171.0,,
1994-02-03T00:00:00,Thursday,Houston Rockets,99,Los Angeles Lakers,88,17171.0,,
